source,text,url,,,,,,
facebook,"Anonymous participant 338 mas madali pa nating paniwalaan ang AI kaysa sa matatanda kasi they make sense covered by science. Imma nerdy mom kasi but I guess it’s better than being stupid or not knowing what we should really know when it comes to our babies. Kapag tinanong mo kasi matatanda sasabihing, “ehh yun talaga eh”. Like anong sense? Hahha di tinatanggap ng sistema ko kasi di malinaw at di well explained",https://www.facebook.com/share/p/18XgD2Fja4/,,,,,,
facebook,"Anonymous participant true mommy, one time sabi ng mom ko wag ko daw papaharapin si LO sa salamin habang naglalaro kasi madedelay daw speech nya (???) um-okay nalang ako at sumunod kesa humaba pa usapan hahaha tsaka natulungan din ako ng AI maitawid yung cluster feeding phase ni LO. doon ko nalaman yung witching hours at bakit madalas fussy sila. hirap din talaga pag wala kang ibang mom friends. we are on the same page on that. when it comes to taking care of my child, halos solo lang din ako. i dont have in-laws or even my own family to help me take care or even watch over my child while i do house chores kasi they have their own lives. my husband and i have accepted na wala kaming 'village' from the beginning.",https://www.facebook.com/share/p/18XgD2Fja4/,,,,,,
facebook,"As per chatgpt, PP lang ang avent natural response na bottle",https://www.facebook.com/share/p/1J4wHtVmMU/,,,,,,
facebook,"Hi po, anyone po dito binigyan ng BCG si baby sa butt area po? Nagsearch kasi ak Hi po, anyone po dito binigyan ng BCG si baby sa butt area po? Nagsearch kasi ako sa ChatGPT and sinabi di daw recommended na sa Butt area ang BCG, kamusta naman po ang mga LO niyo? Salamat!",https://www.facebook.com/share/p/1CRQ8essWz/,,,,,,
facebook,Hello mamas! Sino na po naka experience Yung watery poop ni baby tas may pulang streak po?Hindi naman po madami Yung red po tas di rin po mabaho Yung poop ni baby.  According kay chatgpt po parang mild irritation lang daw po sa labasan Ng tae ni baby. Breastfeed po si baby pero Magaling po siyang magsubo Ng kamay po Niya. Possible po ba na mild fissure lang po to o amoeba na po? 2 1/2 po si baby. Tia mamas,https://www.facebook.com/share/p/1LHMmYKAdc/,,,,,,
facebook,"Hello, 3mos po si baby and 2 days na syang awake from 2pm to 9pm. Ginawa ko na po lahat. ChatGPT etc. Nothings working. Any tips po?",https://www.facebook.com/share/p/1CQVxYchRH/,,,,,,
facebook,"Hello mii, ftm din po, it’s normal po. Kung kaya lang ni chatgpt iuninstall sarili nya, matagal nya ng ginawa sa dami ng tanong ko “is it normal…” haha. Malaking tulong po si google at chatpgt, mom friends, mom groups and mom mo syempre and ask ka din guidance palagi kay Lord. You’re doing a good job mamii, at kung may times din na naooverwhelm kana, take a breath and isipin mo hindi lang ikaw ang nkakaranas niyan, madami tayo haha. Cherish everything kasi ambilis nila lumaki 🥹 Hugss po 🫂",https://www.facebook.com/share/p/1HGCmrDkrG/,,,,,,
facebook,"Meron na po ba nakaencounter na lumabas sa nose and mouth ni baby yung gatas habang nakahiga? Even pinaburp na nang matagal (20-30mins) Ano po advisable gawin? Iritable kasi sya kapag inihihiga na. Nagwoworry ako, tho Saturday pa sched namin sa pedia nya, nag try ako sa chatgpt pero worried pa rin. Thank you po 🥺",https://www.facebook.com/share/p/17WH5YY93o/,,,,,,
facebook,"Hi mga monmies! My baby had been diagnosed with amoeba 2 weeks ago pero treated na. Question: Magiging sensitive ba ang digestive ng baby ko moving forward since nagka amoeba sya? If so, what solid foods can you recommend? I’ve asked chatgpt (lol) but I know, answers there are not so reliable. Thank you in advance po sa makaka sagot! 😊",https://www.facebook.com/share/p/1BP3rJDdXt/,,,,,,
facebook,Prompt Chatgpt: Advice a diet meal plan for a GDM mommy,https://www.facebook.com/share/p/1Da1BjrygT/,,,,,,
facebook,Chatgpt,https://www.facebook.com/share/p/1Da1BjrygT/,,,,,,
facebook,"Traumatic Vaccine Experience Grabe vaccine ni LO kahapon and ganun pala yun.. nakaka trauma yung iyak ni baby 🥺🥺🥺 Around 9:30 sya navaccine kahapon, pag dating ng 12 to 2pm, grabe nandun na yung iyak na nakakadurog ng puso...sobrang scary tapos sinasabayan pa ng parang nanginginig ung paa nya sa pain cguro.. nakaka takot.. isipin ko palang na meron pa syang 2 shots kinakabahan na ako... Pati si husband halos maiyak... Also, biglang nagtae si baby after vaccine.. from 10am to 10pm naka 6 ata syang poops.. paunti unti lang and hindi naman watery. May same ba sa amin? Konti lang milk tapos nagpupu sya usually after feed.. kaya lalo ako napraning.. nag ask ako kay pedia sabi nde diarrhea side effect nung vaccine, normal lang daw poop nya.. (nung minessage ko sya twice palang nagpoops si baby nun). Nung nagmessage ako ulit na nadagdagan nanaman pupu nya nde na ako nasagot ni Doc.. Accdg to chatgpt and dr google naman, may cases daw na nagtatae talaga after vaccine. Pa share naman mga mommies ng experience nyo sa vaccine journey ni baby... may dalawa pa kaming shots na naschedule, for peace of mind lang ☺️🙏",https://www.facebook.com/share/p/14ZCjjWChFa/,,,,,,
facebook,"Hello mommies! Meron po ba ditong same situation or working sa government office related sa inquiry ko to give some info? I’m 37weeks pregnant, husband ko is American and kasal kami sa US pero hindi pa narereport ang marriage dito sa Pinas & dito ako manganganak. Nabasa ko kasi sa ChatGPT na dapat ang ilagay sa pagfill up ng Birth certificate ni baby under my marital status is “Single” dahil baka daw mag cause ng delay dahil nga wala akong record of marriage dito sa Pinas. We cannot afford any delay sa Birth Cert ni baby kasi need na namin sya magka US passport. Tama po ba ung suggestion ni ChatGPT? Or ano pong dapat gawin or sino dapat kausapin? Thank you in advance!",https://www.facebook.com/share/p/18NisWrFDB/,,,,,,
facebook,"Hi mamsh! According to Chatgpt, safe daw ang inhalers like vicks gamitin during pregnancy. However, may nabasa ako somewhere na hindi daw safe? And tanong ko ndn, safe ba gumamit nang fem wash during pregnancy? Thank you po. 🫶🏻",https://www.facebook.com/share/p/1Afm3Dv7xV/,,,,,,
facebook,"PTPA hi, mommies! FTM here. 4 months na si LO and EBF siya. ask ko lang if normal ba di na poop si baby for 3 days na? i'm worried kasi hindi naman siya ganto. usually na poop siya 2 to 5 times a day especially every feeding. pero now, 3 days na siya hindi pa na dumi. nag tanong na rin ako sa ChatGPT, at ang sabi normal lang daw esp na EBF. tho nakaka utot naman si baby pero sobrang worried ko lang talaga. wait ko lang till 5 days kung hindi pa rin siya maka dumi, pa checkup ko na siya. please comment po if may same case kayo na LO ko. thank you, mommies!",https://www.facebook.com/share/p/1D5Y83HK8m/,,,,,,
facebook,"Best car seat brand Hi Mommies! Can you reccommend an excellent car seat brand known for its safety and quality? I am planning to buy and seen a lot of carseats suggestions (google, chatgpt) but I also want to hear some suggestions based on your experience. I highly appreciate if you can also sent me the link (if bought online) and photo of the car seat. Also, tips for buying car seat are also open! Thank you so much!",https://www.facebook.com/share/p/1CjUVPDsfZ/,,,,,,
facebook,rashes ni baby mhiii FTM here millie moon diaper user kami eversince pero nitong nag 4mos sya naghanap ako ng medyo mura na pang morning diaper nya kaya lang nagkarashes si baby sa may mismong b*tt hole at konti sa singit🥴😭😭ano po ginamot nyo..nagcheck ako kay chatgpt🙈canesten 1% yunh sinabi kasi parang fungul keneme.. MAY CHECK UP PO SI BABY SA TUESDAY NAPA SCHED KO NA PO KAYA LANG TUESDAY PA AVAIL ANG PEDIA NYA.. pic po asa comment section🙏🏼🙏🏼🙏🏼,https://www.facebook.com/share/p/1BE7j2E2zT/,,,,,,
facebook,UnforgettableApricot2671 ayaw padin niya. 🙁 sobrang dami na naming experiments and attempt. pati chatgpt recos ginawa ko. 🙁,https://www.facebook.com/groups/1491163094626397/permalink/2283579535384745/,,,,,,
facebook,"Oo lahat ng formula may ganyan. Pero ikumpara mo yung content ng ibang mas mahal na gatas, makikita mo. Check mo tutal marunong ka gumamit ng ChatGPT",https://www.facebook.com/share/p/1AeL5ixi4D/,,,,,,
facebook,"Hi mommies! May pneumonia si baby, napa-check na namin sa pedia and dinala sa ER. Now sa bahay namin ipinagpapatuloy ang gamutan nya matapos ma-discharge. We decided na paliguan sya ng maligamgam dahil sa previous taas ng lagnat nya to help him cool down his temp. Tapos sabi ni MIL dapat daw pigaan ng kalamansi ang pagpapaligo kay baby dahil nakakatulong daw yun sa ubo't sipon? Sabi nya rin ay dapat din pinapahilot si baby dahil baka may bali din daw, pero nakipag-argue si partner na sabi ng doc sa ER wala naman bale si baby based sa Xray nya pero iginigiit ni MIL na iba daw yung bali na idinadaan sa hilot? idk how to react at kung ano sasabihin sa kanya. Nag-search ako kung tama ba yung sinabi ni MIL na paliguan ng may kalamansi si baby pero ang sabi ni chatgpt hindi daw kasi sensitive pa balat ni baby at masyadong acidic ang kalamansi. What do you think po?",https://www.facebook.com/share/p/1EYkMPH5FU/,,,,,,
facebook,"7 months na si LO. Pag nakikita nya lola niya laging humahabol. Pag ibabalik na sakin, hahabol pa rin, need ko pa libangin para mabaling atensyon. Pero pag ako yung aalis di naman laging humahabol sa’kin 🥹 Hahaha feeling ko tuloy mas gusto nya sa lola niya. Pero kapag antok or hungry naman sya sakin nagc-cling. Ayaw naman matulog sakanila, di nila mapatulog. Or kapag tulog naman, nagigising pag di ako ang katabi and di matutulog hangga’t wala ako sa tabi. Question lang, nagbabago pa ba yun? Parang gusto ko kasi sakin lang sya sumasama charot sabi sa chatgpt wait daw ako few months hahaha 😭 para kasing mas gusto nya sa iba kesa saken 😭 SAHM po ako ever since, kami laging magkasama ni LO. Lola niya parang once ir twice lang nya makita sa isang araw, minsan hindi pa",https://www.facebook.com/share/p/1CGronTFFz/,,,,,,
facebook,"Mga mi, ask ko lang 8 months old si baby and gusto ko siya lutuan ng scrambled egg, kaso ang gusto ng MIL ko, poached egg na malasado yung egg yolk. Ehh nabasa ko sa chatgpt, wag muna daw magbigay sa baby ng hindi fully cooked kasi possible magkasalmonella. Need ko advice niyo please.",https://www.facebook.com/share/p/1NQtoxYFa2/,,,,,,
facebook,ChatGPT helped us a lot sa mga ganitong questions. Even our pedias response is the same with the app pero that does not mean na hindi na mag punta sa pedia for regular scheduled check ups,https://www.facebook.com/share/p/1GX1T2QAsS/,,,,,,
facebook,"Hello mommies! I’m 8 weeks pregnant (first time ko) any advice naman po, nagiging emotional kase ako lately and ayaw ko din naman may mga masabi saakin mga kasama ko sa bahay since nasa iisang bubong lang kami ng parents ng partner ko. Ang hina kase ngayon ng benta ko online simula nung nag bagyo bagyo dito sa North L. ☹️ Kapag nalulungkot naman ako at kailangan ko ng mga kausap, gusto kong na lang muna umuwi saamin. Yung tipong gusto mo lang magtanong tanong about pregnancy pero wala ka mapag tanungan, pero feeling ko pag umuwi ako saamin madami akong  matututunan. Pero yung partner ko ayaw muna ako pauwiin. Eto tamang sali sa mga page na ganito at tanong lang kay Google at ChatGPT. Im so sad ☹️ PTPA",https://www.facebook.com/share/p/1HzqbAZ1Mc/,,,,,,
facebook,"Dear mommies‼️‼️‼️ Lately marami akong nakikitang post dito na nagrerekalmo about other mommies na galit comment section or harsh. Well you can't blame them. Sometimes all you need is COMMON SENSE. I understand na karamihan dito at FTM. Me, myself is one of those. We are here to learn but let me just share some thoughts. 1. If its something urgent/emergency. Consult your OB or any accredited health provider. Mapaospital man yan or clinic. Then you can share what happen para maging aware yung ibang mommies. Hindi po unang ipopost dito at magtatanong kung anong gagawin. Para maavoid din na mabash ka. Since lahat nga tayo ay mostly FTM. 2. Yung mga results ng ultrasound or any scan hindi po tayo qualified na basahin since hindi tayo ob. Every one is different every situation is different. Ako ginagawa ko pinipicutan ko tapos ipapabasa ko sa chatgpt at ineexplain namn ang results then makapagready ka na kung anong itatanong sa ob mo midwife sa next appointment. 3. Baby products. Wala pong recommended na brand ang mga pedia. Again do some research check nyo po yung mga ingredients. Sa mga newborn bawal talaga yung may mga fragrances at matatapang na oil since they have sensitive skin. Hindi po Advisable na maraming ipapahid kay baby. Wag pong gumamit ng pulbo. 4. Wag ng maghintay na tumaas bp or sugar nyo. Prevention is better than cure. Again check nyo po mga bawal kainin kapag buntis. It's not just you anymore. You have a baby now na nakadepende sayo. Be responsible. Ang daming helpful tips/video sa facebook and YouTube. Don't compare, every pregnancy is different. Kanya kanya tayo mg health history. Let's help each other by sharing each other's experience. Wag maging dependent or spoon fed sa mga infos. Happy weekend everyone. And we may all have a safe delivery. A healthy and fully developed baby.",https://www.facebook.com/share/p/1BFK9xnQ85/,,,,,,
facebook,Same tayo mima kay chatgpt nag rereview para pag check up tuloy tuloy nalang sa tanong 😁 FTM din,https://www.facebook.com/share/p/1BFK9xnQ85/,,,,,,
facebook,no po basta may routine. and gising ng baby pag 1 yr old na pataas sa morning 4-5hrs then nap ng 1-2hrs. sa night Bago matulog dapat 5-6hrs na syang gising Bago patulugin then dim lights lang. just stick sa routine. google niyo nalang kung pano. chatgpt is the key haha.,https://www.facebook.com/share/p/17kCQBngZb/,,,,,,
facebook,"Hi mommies! Does anyone of you experience na magka ubo baby nyo? Like 3 months old? We have a scheduled check up (which is monthly) but tomorrow afternoon pa. Like while waiting muna kay doc, we tried to text our pedia and advise us for solmux for infant. Would like to ask lang based from your experience what did you do? Though we already bought the medicine, like alternative lang or practice ninyo or what? Nag overthink na ako malala, yung google search and chatgpt ko, puno nang questions. Though I trust our pedia, just can’t help overthinking. Para gusto ko nang karamay jusmeee",https://www.facebook.com/share/p/1YjSVuTidD/,,,,,,
